SOURCE_ID,GRID_CODE,LMiIndex,LMiZScore,LMiPValue,COType
6588,12,0.01117528729,2.23574986521,0.02536816065,HH
6591,12,0.01117528729,2.23574986521,0.02536816065,HH
6630,9,0.01037275099,2.07519512380,0.03796845438,HH
6631,9,0.01303735857,2.60827429064,0.00910000031,HH
6737,12,0.04079281143,8.16100700316,0.00000000000,HH
6738,12,0.08071208310,16.14722314560,0.00000000000,HH
6742,5,0.01481726810,2.96436150337,0.00303311740,HH
6743,23,0.13949777342,27.90783924140,0.00000000000,HH
6759,12,0.01246300573,2.49336974077,0.01265370034,HH
6763,12,0.01503844261,3.00860949190,0.00262446214,HH
6801,23,0.17252909492,34.51605782600,0.00000000000,HH
6802,23,0.16977648479,33.96537294400,0.00000000000,HH
6803,23,0.23859173791,47.73249499510,0.00000000000,HH
6804,23,0.07343513043,14.69140207230,0.00000000000,HH
6806,9,0.01126095352,2.25288817941,0.02426620036,HH
6807,9,0.02014297879,4.02981873554,0.00005581988,HH
6910,12,0.01761387949,3.52384924303,0.00042532617,HH
6911,12,0.10646645192,21.29962065690,0.00000000000,HH
6912,45,0.10613780489,21.23387180610,0.00000000000,HH
6916,23,0.12848733292,25.70509971330,0.00000000000,HH
6917,45,0.24819764219,49.65424418150,0.00000000000,HH
6918,5,0.01588381202,3.17773339041,0.00148431172,HH
6932,12,0.01246300573,2.49336974077,0.01265370034,HH
6933,12,0.04980684052,9.96434613210,0.00000000000,HH
6934,12,0.02662790858,5.32718837197,0.00000009974,HH
6974,45,0.26524482267,53.06468886650,0.00000000000,HH
6975,45,0.59482364521,118.99995277700,0.00000000000,HH
6976,23,0.34869614290,69.75989027700,0.00000000000,HH
6977,45,0.39025747950,78.07461655690,0.00000000000,HH
6978,9,0.07432333295,14.86909512790,0.00000000000,HH
6981,9,0.01126095352,2.25288817941,0.02426620036,HH
7082,5,0.01410623881,2.82211357868,0.00477082777,HH
7083,23,0.08995079118,17.99551136460,0.00000000000,HH
7101,12,0.04851912208,9.70672625654,0.00000000000,HH
7102,12,0.02405247170,4.81194862084,0.00000149466,HH
7105,12,0.02920334546,5.84242812309,0.00000000514,HH
7106,12,0.03177878234,6.35766787422,0.00000000020,HH
7140,9,0.01037275099,2.07519512380,0.03796845438,HH
7141,9,0.02369578890,4.74059095799,0.00000213096,HH
7142,9,0.01155442398,2.66917550903,0.00760377058,HH
7146,5,0.02228307559,4.45796471264,0.00000827415,HH
7147,23,0.18904475567,37.82016711830,0.00000000000,HH
7148,23,0.22758129741,45.52975546690,0.00000000000,HH
7149,23,0.28813872016,57.64482287200,0.00000000000,HH
7150,23,0.13123994305,26.25578459530,0.00000000000,HH
7261,5,0.00984006310,1.96862603053,0.04899605113,HH
7262,9,0.04145983944,8.29445207025,0.00000000000,HH
7263,23,0.21106563666,42.22564617470,0.00000000000,HH
7264,9,0.04234804197,8.47214512586,0.00000000000,HH
7265,9,0.02991320659,5.98444234728,0.00000000217,HH
7266,9,0.01126095352,2.25288817941,0.02426620036,HH
7280,12,0.03692965611,7.38814737647,0.00000000000,HH
7281,25,0.11676819945,23.36057966140,0.00000000000,HH
7282,12,0.05495771428,10.99482563440,0.00000000000,HH
7289,12,0.02405247170,4.81194862084,0.00000149466,HH
7290,12,0.02662790858,5.32718837197,0.00000009974,HH
7321,9,0.01659016868,3.31904651309,0.00090325383,HH
7331,5,0.01410623881,2.82211357868,0.00477082777,HH
7332,23,0.12022950255,24.05304506710,0.00000000000,HH
7333,23,0.16977648479,33.96537294400,0.00000000000,HH
7334,23,0.12848733292,25.70509971330,0.00000000000,HH
7468,5,0.01481726810,2.96436150337,0.00303311740,HH
7469,18,0.09740608525,19.48701126930,0.00000000000,HH
7470,23,0.22207607716,44.42838570280,0.00000000000,HH
7471,45,0.46981098839,93.99002508710,0.00000000000,HH
7472,23,0.24960217841,49.93523452330,0.00000000000,HH
7473,23,0.15050821392,30.11057876960,0.00000000000,HH
7474,9,0.03613062428,7.22829373657,0.00000000000,HH
7475,9,0.04234804197,8.47214512586,0.00000000000,HH
7476,23,0.13123994305,26.25578459530,0.00000000000,HH
7477,23,0.17803431517,35.61742759010,0.00000000000,HH
7478,23,0.11197167217,22.40099042100,0.00000000000,HH
7489,12,0.04336824831,8.67624675429,0.00000000000,HH
7490,12,0.02405247170,4.81194862084,0.00000149466,HH
7497,12,0.02147703482,4.29670886971,0.00001733526,HH
7498,12,0.04980684052,9.96434613210,0.00000000000,HH
7499,12,0.02405247170,4.81194862084,0.00000149466,HH
7502,5,0.01019557775,2.03974999288,0.04137523284,HH
7685,12,0.02662790858,5.32718837197,0.00000009974,HH
7686,12,0.05495771428,10.99482563440,0.00000000000,HH
7687,23,0.14775560379,29.55989388760,0.00000000000,HH
7688,23,0.20005519616,40.02290664650,0.00000000000,HH
7689,18,0.14331459116,28.67142860950,0.00000000000,HH
7690,23,0.27437566953,54.89139846170,0.00000000000,HH
7691,23,0.22758129741,45.52975546690,0.00000000000,HH
7692,23,0.24960217841,49.93523452330,0.00000000000,HH
7693,9,0.06100029505,12.20369929370,0.00000000000,HH
7694,23,0.15050821392,30.11057876960,0.00000000000,HH
7695,23,0.22758129741,45.52975546690,0.00000000000,HH
7696,23,0.18904475567,37.82016711830,0.00000000000,HH
7697,23,0.17803431517,35.61742759010,0.00000000000,HH
7717,12,0.02405247170,4.81194862084,0.00000149466,HH
7718,12,0.04723140364,9.44910638098,0.00000000000,HH
7719,10,0.02929134801,5.86003383830,0.00000000463,HH
7721,23,0.03214597856,6.43112884161,0.00000000013,HH
7722,9,0.02724859901,5.45136318044,0.00000004999,HH
7873,9,0.05567107988,11.13754096010,0.00000000000,HH
7874,23,0.09270340130,18.54619624660,0.00000000000,HH
7875,9,0.04234804197,8.47214512586,0.00000000000,HH
7876,9,0.01747837121,3.49673956870,0.00047098139,HH
7877,9,0.01126095352,2.25288817941,0.02426620036,HH
7894,12,0.03564193767,7.13052750091,0.00000000000,HH
7895,12,0.06397174337,12.79816476330,0.00000000000,HH
7896,23,0.19730258604,39.47222176440,0.00000000000,HH
7897,23,0.18904475567,37.82016711830,0.00000000000,HH
7898,9,0.05655928241,11.31523401570,0.00000000000,HH
7899,23,0.15050821392,30.11057876960,0.00000000000,HH
7900,23,0.24960217841,49.93523452330,0.00000000000,HH
7901,45,0.39025747950,78.07461655690,0.00000000000,HH
7902,23,0.21106563666,42.22564617470,0.00000000000,HH
7903,23,0.17803431517,35.61742759010,0.00000000000,HH
7904,23,0.13123994305,26.25578459530,0.00000000000,HH
7905,9,0.06100029505,12.20369929370,0.00000000000,HH
7906,23,0.11197167217,22.40099042100,0.00000000000,HH
7907,9,0.02636039648,5.27367012483,0.00000013372,HH
7927,12,0.04336824831,8.67624675429,0.00000000000,HH
7928,23,0.12298211267,24.60372994920,0.00000000000,HH
7929,23,0.08169296080,16.34345671850,0.00000000000,HH
7930,5,0.01837241452,3.67560112683,0.00023729002,HH
7931,10,0.01192798153,2.38633324650,0.01701732288,HH
8066,9,0.04323624450,8.64983818147,0.00000000000,HH
8067,45,0.23115046172,46.24379949650,0.00000000000,HH
8068,23,0.34869614290,69.75989027700,0.00000000000,HH
8069,23,0.11197167217,22.40099042100,0.00000000000,HH
8070,9,0.03613062428,7.22829373657,0.00000000000,HH
8071,9,0.02369578890,4.74059095799,0.00000213096,HH
8084,12,0.02920334546,5.84242812309,0.00000000514,HH
8085,12,0.01761387949,3.52384924303,0.00042532617,HH
8088,12,0.02147703482,4.29670886971,0.00001733526,HH
8089,12,0.04980684052,9.96434613210,0.00000000000,HH
8090,23,0.19730258604,39.47222176440,0.00000000000,HH
8091,23,0.18904475567,37.82016711830,0.00000000000,HH
8092,9,0.02991320659,5.98444234728,0.00000000217,HH
8093,9,0.02991320659,5.98444234728,0.00000000217,HH
8094,9,0.02991320659,5.98444234728,0.00000000217,HH
8095,9,0.05123006724,10.24907568200,0.00000000000,HH
8096,9,0.02636039648,5.27367012483,0.00000013372,HH
8099,9,0.01126095352,2.25288817941,0.02426620036,HH
8100,9,0.03613062428,7.22829373657,0.00000000000,HH
8101,9,0.01126095352,2.25288817941,0.02426620036,HH
8122,9,0.04501264955,9.00522429270,0.00000000000,HH
8123,9,0.03257781417,6.51752151412,0.00000000007,HH
8124,5,0.01161763632,2.32424584226,0.02011232162,HH
8125,5,0.01197315096,2.39536980461,0.01660360975,HH
8157,10,0.02520585001,5.04269252258,0.00000045903,HH
8232,9,0.01126095352,2.25288817941,0.02426620036,HH
8233,9,0.08764637086,17.53449096210,0.00000000000,HH
8234,45,0.28229200315,56.47513355160,0.00000000000,HH
8235,9,0.06810591526,13.62524373860,0.00000000000,HH
8236,9,0.01747837121,3.49673956870,0.00047098139,HH
8237,9,0.01126095352,2.25288817941,0.02426620036,HH
8250,12,0.02662790858,5.32718837197,0.00000009974,HH
8256,23,0.13674516330,27.35715435940,0.00000000000,HH
8257,23,0.16977648479,33.96537294400,0.00000000000,HH
8288,23,0.09270340130,18.54619624660,0.00000000000,HH
8289,9,0.06100029505,12.20369929370,0.00000000000,HH
8290,23,0.13949777342,27.90783924140,0.00000000000,HH
8291,23,0.23859173791,47.73249499510,0.00000000000,HH
8292,23,0.12022950255,24.05304506710,0.00000000000,HH
8323,12,0.00902532469,2.08493682092,0.03707503581,HH
8399,9,0.02547219395,5.09597706922,0.00000034695,HH
8400,18,0.13079408955,26.16658751670,0.00000000000,HH
8401,9,0.02547219395,5.09597706922,0.00000034695,HH
8416,10,0.01499210503,2.99933923329,0.00270565871,HH
8421,12,0.01761387949,3.52384924303,0.00042532617,HH
8422,12,0.07813664622,15.63198339450,0.00000000000,HH
8423,23,0.09270340130,18.54619624660,0.00000000000,HH
8424,5,0.01446175345,2.89323754103,0.00381292810,HH
8427,9,0.01303735857,2.60827429064,0.00910000031,HH
8428,9,0.01303735857,2.60827429064,0.00910000031,HH
8451,23,0.05141424943,10.28592301590,0.00000000000,HH
